epochs,loss,seed,model_type,training_time
2802,0.2548857182264328,1,Diffusion,2.346294641494751
2803,0.2743973135948181,1,Diffusion,2.334602117538452
2804,0.2237819880247116,1,Diffusion,2.3672940731048584
2805,0.2517039477825165,1,Diffusion,2.339430093765259
2806,0.24012068659067154,1,Diffusion,2.3842058181762695
2807,0.22114667296409607,1,Diffusion,2.3684818744659424
2808,0.21316231787204742,1,Diffusion,2.380739450454712
2809,0.21485155075788498,1,Diffusion,2.422825813293457
2810,0.2176162227988243,1,Diffusion,2.4261953830718994
2811,0.3013768047094345,1,Diffusion,2.3435139656066895
2812,0.28178592026233673,1,Diffusion,2.3058338165283203
2813,0.25808849185705185,1,Diffusion,2.3338863849639893
2814,0.2142624631524086,1,Diffusion,2.4162027835845947
2815,0.26010867953300476,1,Diffusion,2.325808048248291
2816,0.23462190479040146,1,Diffusion,2.405625104904175
2817,0.22693848609924316,1,Diffusion,2.4046926498413086
2818,0.20619937777519226,1,Diffusion,2.3833165168762207
2819,0.2250097543001175,1,Diffusion,2.3733010292053223
2820,0.21629639714956284,1,Diffusion,2.404038429260254
2821,0.21337546408176422,1,Diffusion,2.421506404876709
2822,0.2895909547805786,1,Diffusion,2.311776638031006
2823,0.22388271987438202,1,Diffusion,2.38259220123291
2824,0.2187495157122612,1,Diffusion,2.382357597351074
2825,0.23049574345350266,1,Diffusion,2.38350248336792
2826,0.24543572962284088,1,Diffusion,2.375765323638916
2827,0.1890273168683052,1,Diffusion,2.413850784301758
2828,0.20835810154676437,1,Diffusion,2.4017302989959717
2829,0.18947304785251617,1,Diffusion,2.372565507888794
2830,0.22777009010314941,1,Diffusion,2.3739635944366455
2831,0.23047760874032974,1,Diffusion,2.371647596359253
2832,0.20886757224798203,1,Diffusion,2.359877347946167
2833,0.24498271197080612,1,Diffusion,2.310819625854492
2834,0.23849835246801376,1,Diffusion,2.364274263381958
2835,0.21318183839321136,1,Diffusion,2.390850782394409
2836,0.20334547758102417,1,Diffusion,2.4176645278930664
2837,0.2140403911471367,1,Diffusion,2.353055477142334
2838,0.19913513958454132,1,Diffusion,2.3913283348083496
2839,0.22580750286579132,1,Diffusion,2.3257176876068115
2840,0.20079828053712845,1,Diffusion,2.4049296379089355
2841,0.1998169869184494,1,Diffusion,2.4142401218414307
2842,0.23398415744304657,1,Diffusion,2.3557560443878174
2843,0.21834076195955276,1,Diffusion,2.3517143726348877
2844,0.21348465234041214,1,Diffusion,2.4051613807678223
2845,0.2264845222234726,1,Diffusion,2.349533796310425
2846,0.20889218896627426,1,Diffusion,2.355534076690674
2847,0.19303304702043533,1,Diffusion,2.392508029937744
2848,0.19161264598369598,1,Diffusion,2.422778606414795
2849,0.17340312898159027,1,Diffusion,2.428213119506836
2850,0.1926403045654297,1,Diffusion,2.381728410720825
2851,0.240230992436409,1,Diffusion,2.3304150104522705
2852,0.2222566083073616,1,Diffusion,2.3556978702545166
2853,0.1944248154759407,1,Diffusion,2.3736000061035156
2854,0.25117435306310654,1,Diffusion,2.3452680110931396
2855,0.3498264327645302,1,Diffusion,2.321272373199463
2856,0.2288672849535942,1,Diffusion,2.3189382553100586
2857,0.2533402517437935,1,Diffusion,2.319593906402588
2858,0.21257885545492172,1,Diffusion,2.3568005561828613
2859,0.18572086095809937,1,Diffusion,2.391094207763672
2860,0.22183498740196228,1,Diffusion,2.3613247871398926
2861,0.21168659627437592,1,Diffusion,2.3881335258483887
2862,0.20736794918775558,1,Diffusion,2.384758710861206
2863,0.19756761193275452,1,Diffusion,2.365729331970215
2864,0.1934264600276947,1,Diffusion,2.422088384628296
2865,0.20079432427883148,1,Diffusion,2.3850042819976807
2866,0.2173299714922905,1,Diffusion,2.3375067710876465
2867,0.20569878816604614,1,Diffusion,2.396437644958496
2868,0.19676630198955536,1,Diffusion,2.407684564590454
2869,0.1935897096991539,1,Diffusion,2.3937220573425293
2870,0.21010041236877441,1,Diffusion,2.34721302986145
2871,0.2115393951535225,1,Diffusion,2.4115102291107178
2872,0.19706273078918457,1,Diffusion,2.393918514251709
2873,0.22489053010940552,1,Diffusion,2.3839612007141113
2874,0.193525068461895,1,Diffusion,2.410560369491577
2875,0.22580724209547043,1,Diffusion,2.347142457962036
2876,0.20512472838163376,1,Diffusion,2.3775250911712646
2877,0.20820964127779007,1,Diffusion,2.3397111892700195
2878,0.20009366422891617,1,Diffusion,2.4089231491088867
2879,0.23145567625761032,1,Diffusion,2.345719337463379
2880,0.20392707735300064,1,Diffusion,2.3795316219329834
2881,0.21522904187440872,1,Diffusion,2.3987226486206055
2882,0.20649468153715134,1,Diffusion,2.3517627716064453
2883,0.21591265499591827,1,Diffusion,2.3321235179901123
2884,0.20312990248203278,1,Diffusion,2.37445068359375
2885,0.269488126039505,1,Diffusion,2.317396640777588
2886,0.23010830581188202,1,Diffusion,2.3255534172058105
2887,0.2119247242808342,1,Diffusion,2.3767218589782715
2888,0.2384372279047966,1,Diffusion,2.3734354972839355
2889,0.26358694583177567,1,Diffusion,2.3476505279541016
2890,0.2243890017271042,1,Diffusion,2.373577833175659
2891,0.2240184098482132,1,Diffusion,2.3768482208251953
2892,0.21235058456659317,1,Diffusion,2.3895437717437744
2893,0.18696647137403488,1,Diffusion,2.3988733291625977
2894,0.1977798491716385,1,Diffusion,2.394965648651123
2895,0.21096348762512207,1,Diffusion,2.3750388622283936
2896,0.21312923729419708,1,Diffusion,2.4059841632843018
2897,0.19980251044034958,1,Diffusion,2.374404191970825
2898,0.19781461358070374,1,Diffusion,2.3388967514038086
2899,0.21989186108112335,1,Diffusion,2.3553056716918945
2900,0.2139732539653778,1,Diffusion,2.3354179859161377
2901,0.2354351133108139,1,Diffusion,2.348304271697998
2902,0.19250940531492233,1,Diffusion,2.383208990097046
2903,0.23286398500204086,1,Diffusion,2.347330331802368
2904,0.18413984775543213,1,Diffusion,2.426025152206421
2905,0.20047923922538757,1,Diffusion,2.3823344707489014
2906,0.23475749045610428,1,Diffusion,2.3054683208465576
2907,0.24657106399536133,1,Diffusion,2.3154733180999756
2908,0.24911199510097504,1,Diffusion,2.3254079818725586
2909,0.20870640128850937,1,Diffusion,2.364652633666992
2910,0.18136081099510193,1,Diffusion,2.390904426574707
2911,0.19473934918642044,1,Diffusion,2.4166595935821533
2912,0.2150510922074318,1,Diffusion,2.3778913021087646
2913,0.23924487084150314,1,Diffusion,2.326260566711426
2914,0.1889478638768196,1,Diffusion,2.3553004264831543
2915,0.222385935485363,1,Diffusion,2.3758857250213623
2916,0.203933484852314,1,Diffusion,2.3884212970733643
2917,0.21650663018226624,1,Diffusion,2.373948335647583
2918,0.1946815550327301,1,Diffusion,2.395221710205078
2919,0.20576322823762894,1,Diffusion,2.3730273246765137
2920,0.19614078104496002,1,Diffusion,2.3672986030578613
2921,0.20609357208013535,1,Diffusion,2.4133126735687256
2922,0.223657064139843,1,Diffusion,2.3316993713378906
2923,0.24372707307338715,1,Diffusion,2.302089214324951
2924,0.2001810446381569,1,Diffusion,2.358931303024292
2925,0.19391073286533356,1,Diffusion,2.4018497467041016
2926,0.2037471979856491,1,Diffusion,2.3708972930908203
2927,0.2039019837975502,1,Diffusion,2.3651340007781982
2928,0.22492946684360504,1,Diffusion,2.340122938156128
2929,0.19283203035593033,1,Diffusion,2.384249210357666
2930,0.19477692991495132,1,Diffusion,2.405048370361328
2931,0.2011578157544136,1,Diffusion,2.3860578536987305
2932,0.21901173144578934,1,Diffusion,2.333350896835327
2933,0.18266421556472778,1,Diffusion,2.3629841804504395
2934,0.19878561049699783,1,Diffusion,2.3636696338653564
2935,0.2597314566373825,1,Diffusion,2.3204996585845947
2936,0.20676060765981674,1,Diffusion,2.3750598430633545
2937,0.21032006293535233,1,Diffusion,2.3813133239746094
2938,0.20206980407238007,1,Diffusion,2.357221841812134
2939,0.19051172584295273,1,Diffusion,2.3955140113830566
2940,0.2060704082250595,1,Diffusion,2.3639540672302246
2941,0.20360413193702698,1,Diffusion,2.359821319580078
2942,0.22326815873384476,1,Diffusion,2.3349430561065674
2943,0.18129374086856842,1,Diffusion,2.430011034011841
2944,0.21137633174657822,1,Diffusion,2.3539786338806152
2945,0.19866248965263367,1,Diffusion,2.3653156757354736
2946,0.23308632522821426,1,Diffusion,2.313267946243286
2947,0.21668119728565216,1,Diffusion,2.317159414291382
2948,0.1925196573138237,1,Diffusion,2.353485345840454
2949,0.20334403961896896,1,Diffusion,2.392059803009033
2950,0.20143473893404007,1,Diffusion,2.372100353240967
2951,0.22342605888843536,1,Diffusion,2.3136909008026123
2952,0.3113177716732025,1,Diffusion,2.2988531589508057
2953,0.20914968848228455,1,Diffusion,2.390082359313965
2954,0.225223571062088,1,Diffusion,2.34145188331604
2955,0.2740260437130928,1,Diffusion,2.3378326892852783
2956,0.20907729119062424,1,Diffusion,2.3817708492279053
2957,0.21951019763946533,1,Diffusion,2.3563687801361084
2958,0.20692948251962662,1,Diffusion,2.3828442096710205
2959,0.21707996726036072,1,Diffusion,2.3885624408721924
2960,0.1861228346824646,1,Diffusion,2.389692544937134
2961,0.19452637434005737,1,Diffusion,2.4073081016540527
2962,0.19348908960819244,1,Diffusion,2.373560905456543
2963,0.21102158725261688,1,Diffusion,2.342597723007202
2964,0.20586081594228745,1,Diffusion,2.3774094581604004
2965,0.192414753139019,1,Diffusion,2.3914332389831543
2966,0.18866008520126343,1,Diffusion,2.4166011810302734
2967,0.19843470305204391,1,Diffusion,2.343653678894043
2968,0.18587634712457657,1,Diffusion,2.3876760005950928
2969,0.18948732316493988,1,Diffusion,2.38616681098938
2970,0.23055622726678848,1,Diffusion,2.3659169673919678
2971,0.19936198741197586,1,Diffusion,2.432438373565674
2972,0.19088871777057648,1,Diffusion,2.3847463130950928
2973,0.2602583020925522,1,Diffusion,2.320298194885254
2974,0.1967245638370514,1,Diffusion,2.359720468521118
2975,0.18314392864704132,1,Diffusion,2.4260413646698
2976,0.22334308177232742,1,Diffusion,2.3509397506713867
2977,0.2318669855594635,1,Diffusion,2.367248773574829
2978,0.20679578930139542,1,Diffusion,2.3664286136627197
2979,0.20310648530721664,1,Diffusion,2.3541197776794434
2980,0.23969367146492004,1,Diffusion,2.3157336711883545
2981,0.18986450135707855,1,Diffusion,2.422233819961548
2982,0.1751837506890297,1,Diffusion,2.4468789100646973
2983,0.19499927759170532,1,Diffusion,2.3964905738830566
2984,0.19581659138202667,1,Diffusion,2.367696762084961
2985,0.22767902165651321,1,Diffusion,2.3286824226379395
2986,0.18755460530519485,1,Diffusion,2.3900129795074463
2987,0.19030534476041794,1,Diffusion,2.423872947692871
2988,0.20106709003448486,1,Diffusion,2.4231481552124023
2989,0.18383483588695526,1,Diffusion,2.3972394466400146
2990,0.21829760819673538,1,Diffusion,2.329087257385254
2991,0.24456806480884552,1,Diffusion,2.3138535022735596
2992,0.2083781287074089,1,Diffusion,2.337491989135742
2993,0.20512965321540833,1,Diffusion,2.3319554328918457
2994,0.1857718899846077,1,Diffusion,2.4053778648376465
2995,0.2150501385331154,1,Diffusion,2.38314151763916
2996,0.19645927846431732,1,Diffusion,2.3644790649414062
2997,0.1789950206875801,1,Diffusion,2.419358015060425
2998,0.17228331416845322,1,Diffusion,2.425689697265625
2999,0.22345653921365738,1,Diffusion,2.3772964477539062
3000,0.19392067939043045,1,Diffusion,2.3426003456115723
3001,0.18864642083644867,1,Diffusion,2.418286085128784
3002,0.18046965450048447,1,Diffusion,2.4059977531433105
3003,0.1820562705397606,1,Diffusion,2.404818534851074
3004,0.22677703201770782,1,Diffusion,2.322747230529785
3005,0.21450496464967728,1,Diffusion,2.3255374431610107
3006,0.223166361451149,1,Diffusion,2.328059196472168
3007,0.19263570755720139,1,Diffusion,2.396423816680908
3008,0.18265699595212936,1,Diffusion,2.3910462856292725
3009,0.22121373564004898,1,Diffusion,2.365795612335205
3010,0.19155310094356537,1,Diffusion,2.388300895690918
3011,0.18972422182559967,1,Diffusion,2.401519298553467
3012,0.18620119988918304,1,Diffusion,2.397660493850708
3013,0.18451710045337677,1,Diffusion,2.3690896034240723
3014,0.18775267153978348,1,Diffusion,2.3870787620544434
3015,0.18817909061908722,1,Diffusion,2.3955912590026855
3016,0.16657603532075882,1,Diffusion,2.3899924755096436
3017,0.19317908585071564,1,Diffusion,2.390545606613159
3018,0.18041198700666428,1,Diffusion,2.3979275226593018
3019,0.2717086225748062,1,Diffusion,2.3408946990966797
3020,0.22498557716608047,1,Diffusion,2.3452444076538086
3021,0.18753141164779663,1,Diffusion,2.3904483318328857
3022,0.23698273301124573,1,Diffusion,2.3427276611328125
3023,0.22897828370332718,1,Diffusion,2.3493547439575195
3024,0.19292297214269638,1,Diffusion,2.3765316009521484
3025,0.17360268533229828,1,Diffusion,2.4057400226593018
3026,0.2528406158089638,1,Diffusion,2.3321170806884766
3027,0.21750446408987045,1,Diffusion,2.347238540649414
3028,0.2261437177658081,1,Diffusion,2.329439401626587
3029,0.2099824994802475,1,Diffusion,2.3647868633270264
3030,0.18192563951015472,1,Diffusion,2.4332685470581055
3031,0.18837644904851913,1,Diffusion,2.4347901344299316
3032,0.22905688732862473,1,Diffusion,2.3601739406585693
3033,0.20569288730621338,1,Diffusion,2.377175807952881
3034,0.19436417520046234,1,Diffusion,2.4061665534973145
3035,0.19203593581914902,1,Diffusion,2.4009740352630615
3036,0.1914120689034462,1,Diffusion,2.424156665802002
3037,0.20108704268932343,1,Diffusion,2.352809429168701
3038,0.19939956068992615,1,Diffusion,2.3649730682373047
3039,0.19968253374099731,1,Diffusion,2.3578946590423584
3040,0.2038600966334343,1,Diffusion,2.486215829849243
3041,0.19054560363292694,1,Diffusion,2.373795509338379
3042,0.23486750572919846,1,Diffusion,2.307875156402588
3043,0.1955752894282341,1,Diffusion,2.3888206481933594
3044,0.2345013990998268,1,Diffusion,2.3630290031433105
3045,0.19392526149749756,1,Diffusion,2.437654972076416
3046,0.19321779906749725,1,Diffusion,2.4193310737609863
3047,0.2236623466014862,1,Diffusion,2.3491671085357666
3048,0.2507183328270912,1,Diffusion,2.3002185821533203
3049,0.1765328347682953,1,Diffusion,2.3915276527404785
3050,0.19553743302822113,1,Diffusion,2.370450258255005
3051,0.21233654767274857,1,Diffusion,2.3306760787963867
3052,0.25536198914051056,1,Diffusion,2.2960619926452637
3053,0.19058164954185486,1,Diffusion,2.411616086959839
3054,0.19273380935192108,1,Diffusion,2.4084830284118652
3055,0.21807818859815598,1,Diffusion,2.36679744720459
3056,0.19686425477266312,1,Diffusion,2.4141688346862793
3057,0.1982678472995758,1,Diffusion,2.3777713775634766
3058,0.1996881440281868,1,Diffusion,2.3403892517089844
3059,0.2227933034300804,1,Diffusion,2.6176810264587402
3060,0.1871856227517128,1,Diffusion,2.4314067363739014
3061,0.19140975177288055,1,Diffusion,2.661210060119629
3062,0.2366461381316185,1,Diffusion,2.39228892326355
3063,0.1894436851143837,1,Diffusion,2.4097912311553955
3064,0.22633595019578934,1,Diffusion,2.377959728240967
3065,0.204691082239151,1,Diffusion,2.360590696334839
3066,0.2450806125998497,1,Diffusion,2.337747812271118
3067,0.19693635404109955,1,Diffusion,2.419433116912842
3068,0.20416706800460815,1,Diffusion,2.4222869873046875
3069,0.19312992691993713,1,Diffusion,2.381887435913086
3070,0.19023602455854416,1,Diffusion,2.3629517555236816
3071,0.17909734696149826,1,Diffusion,2.409853219985962
3072,0.20631516724824905,1,Diffusion,2.343553066253662
3073,0.24938352406024933,1,Diffusion,2.4389243125915527
3074,0.21201568841934204,1,Diffusion,2.3427059650421143
3075,0.19961288571357727,1,Diffusion,2.3865067958831787
3076,0.2062285616993904,1,Diffusion,2.358677625656128
3077,0.21719397604465485,1,Diffusion,2.3269920349121094
3078,0.21220646053552628,1,Diffusion,2.3396036624908447
3079,0.21557288616895676,1,Diffusion,2.345255136489868
3080,0.2437184900045395,1,Diffusion,2.335686206817627
3081,0.18517504632472992,1,Diffusion,2.390719175338745
3082,0.18102429807186127,1,Diffusion,2.422924041748047
3083,0.17965871840715408,1,Diffusion,2.449524402618408
3084,0.18590714782476425,1,Diffusion,2.400010585784912
3085,0.17898273468017578,1,Diffusion,2.40683913230896
3086,0.18141493201255798,1,Diffusion,2.405620574951172
3087,0.18606983125209808,1,Diffusion,2.353848695755005
3088,0.28170281648635864,1,Diffusion,2.3033456802368164
3089,0.18488465249538422,1,Diffusion,2.417067766189575
3090,0.17997748404741287,1,Diffusion,2.404252290725708
3091,0.1747695803642273,1,Diffusion,2.3696489334106445
3092,0.25098344683647156,1,Diffusion,2.328622341156006
3093,0.18691886216402054,1,Diffusion,2.3855624198913574
3094,0.19116764515638351,1,Diffusion,2.3758301734924316
3095,0.1964288204908371,1,Diffusion,2.3574416637420654
3096,0.2011997252702713,1,Diffusion,2.361637830734253
3097,0.1988430619239807,1,Diffusion,2.382972478866577
3098,0.26133687794208527,1,Diffusion,2.293292284011841
3099,0.2644156962633133,1,Diffusion,2.2904653549194336
3100,0.2331189438700676,1,Diffusion,2.339567184448242
3101,0.2288544923067093,1,Diffusion,2.3812921047210693
3102,0.2066240906715393,1,Diffusion,2.331209182739258
3103,0.19216375052928925,1,Diffusion,2.3659980297088623
3104,0.17223148047924042,1,Diffusion,2.43768048286438
3105,0.20178844034671783,1,Diffusion,2.3924355506896973
3106,0.1834842413663864,1,Diffusion,2.3742706775665283
3107,0.2019854560494423,1,Diffusion,2.337495803833008
3108,0.18680758774280548,1,Diffusion,2.405183792114258
3109,0.22500577569007874,1,Diffusion,2.3863954544067383
3110,0.20059218257665634,1,Diffusion,2.3442251682281494
3111,0.23766253888607025,1,Diffusion,2.378690719604492
3112,0.22572480887174606,1,Diffusion,2.3736000061035156
3113,0.19647272676229477,1,Diffusion,2.4309515953063965
3114,0.22815240174531937,1,Diffusion,2.3633408546447754
3115,0.19211330264806747,1,Diffusion,2.360309600830078
3116,0.18064166605472565,1,Diffusion,2.3910655975341797
3117,0.2577241212129593,1,Diffusion,2.322803258895874
3118,0.24332432448863983,1,Diffusion,2.362372636795044
3119,0.2097654938697815,1,Diffusion,2.4231696128845215
3120,0.2096560299396515,1,Diffusion,2.3545961380004883
3121,0.19385720044374466,1,Diffusion,2.430095672607422
3122,0.24997100234031677,1,Diffusion,2.3208017349243164
3123,0.19888588041067123,1,Diffusion,2.3607234954833984
3124,0.2014574483036995,1,Diffusion,2.380429744720459
3125,0.21562323719263077,1,Diffusion,2.3175196647644043
3126,0.20881666988134384,1,Diffusion,2.3852293491363525
3127,0.19989807158708572,1,Diffusion,2.36165714263916
3128,0.18850859999656677,1,Diffusion,2.399017333984375
3129,0.16673363000154495,1,Diffusion,2.3872406482696533
3130,0.21008021384477615,1,Diffusion,2.3416693210601807
3131,0.20860040187835693,1,Diffusion,2.364870309829712
3132,0.20251858234405518,1,Diffusion,2.3890445232391357
3133,0.19117871671915054,1,Diffusion,2.410668134689331
3134,0.1813080906867981,1,Diffusion,2.4395551681518555
3135,0.24442587792873383,1,Diffusion,2.312842845916748
3136,0.2635535001754761,1,Diffusion,2.3587403297424316
3137,0.187284916639328,1,Diffusion,2.3916983604431152
3138,0.20568737387657166,1,Diffusion,2.342414379119873
3139,0.1842922791838646,1,Diffusion,2.3907768726348877
3140,0.21598414331674576,1,Diffusion,2.358750343322754
3141,0.18775079399347305,1,Diffusion,2.3932716846466064
3142,0.18325839936733246,1,Diffusion,2.3953676223754883
3143,0.22056936472654343,1,Diffusion,2.3289294242858887
3144,0.20460744202136993,1,Diffusion,2.3337950706481934
3145,0.18670654296875,1,Diffusion,2.4370603561401367
3146,0.21146656572818756,1,Diffusion,2.3578078746795654
3147,0.22115135192871094,1,Diffusion,2.354865312576294
3148,0.18084081262350082,1,Diffusion,2.4215118885040283
3149,0.20879078656435013,1,Diffusion,2.3736841678619385
3150,0.17942751944065094,1,Diffusion,2.3985540866851807
3151,0.18925318866968155,1,Diffusion,2.370457410812378
3152,0.21324953436851501,1,Diffusion,2.31923508644104
3153,0.1812020018696785,1,Diffusion,2.40493106842041
3154,0.19289324432611465,1,Diffusion,2.376878023147583
3155,0.18142227828502655,1,Diffusion,2.3782923221588135
3156,0.2324354574084282,1,Diffusion,2.3508360385894775
3157,0.20852608978748322,1,Diffusion,2.373159170150757
3158,0.18090301752090454,1,Diffusion,2.4175713062286377
3159,0.20168788731098175,1,Diffusion,2.3945958614349365
3160,0.19218751788139343,1,Diffusion,2.358123540878296
3161,0.20738041400909424,1,Diffusion,2.3351619243621826
3162,0.26823725551366806,1,Diffusion,2.342461347579956
3163,0.19965928047895432,1,Diffusion,2.37504243850708
3164,0.1942542940378189,1,Diffusion,2.378000020980835
3165,0.22843005508184433,1,Diffusion,2.3271074295043945
3166,0.21209386736154556,1,Diffusion,2.339590311050415
3167,0.22719714045524597,1,Diffusion,2.357339382171631
3168,0.20728079229593277,1,Diffusion,2.3417916297912598
3169,0.1950012817978859,1,Diffusion,2.3930797576904297
3170,0.19325053691864014,1,Diffusion,2.4352099895477295
3171,0.19368088245391846,1,Diffusion,2.345019578933716
3172,0.19792038202285767,1,Diffusion,2.405566930770874
3173,0.22530636936426163,1,Diffusion,2.389075756072998
3174,0.22120262682437897,1,Diffusion,2.3689019680023193
3175,0.20830422639846802,1,Diffusion,2.378791093826294
3176,0.18857961148023605,1,Diffusion,2.4136297702789307
3177,0.22820694744586945,1,Diffusion,2.3451485633850098
3178,0.18177753686904907,1,Diffusion,2.41039776802063
3179,0.19039089977741241,1,Diffusion,2.384453058242798
3180,0.18949008733034134,1,Diffusion,2.408505439758301
3181,0.2239214926958084,1,Diffusion,2.347707748413086
3182,0.22052811831235886,1,Diffusion,2.3661417961120605
3183,0.19113446027040482,1,Diffusion,2.3941848278045654
3184,0.17614579945802689,1,Diffusion,2.4250354766845703
3185,0.2037167027592659,1,Diffusion,2.3699045181274414
3186,0.19589272141456604,1,Diffusion,2.347534418106079
3187,0.18382829427719116,1,Diffusion,2.3785104751586914
3188,0.2276213988661766,1,Diffusion,2.3253307342529297
3189,0.18706300109624863,1,Diffusion,2.438194751739502
3190,0.18437793105840683,1,Diffusion,2.3937788009643555
3191,0.19000019878149033,1,Diffusion,2.37210750579834
3192,0.18287107348442078,1,Diffusion,2.3744471073150635
3193,0.18582340329885483,1,Diffusion,2.4494166374206543
3194,0.1839020475745201,1,Diffusion,2.388892889022827
3195,0.1784362494945526,1,Diffusion,2.4257047176361084
3196,0.18160708993673325,1,Diffusion,2.3743889331817627
3197,0.1854972243309021,1,Diffusion,2.405968427658081
3198,0.18362489342689514,1,Diffusion,2.4021663665771484
3199,0.1727847456932068,1,Diffusion,2.4597935676574707
3200,0.17907410115003586,1,Diffusion,2.42085862159729
3201,0.20581422001123428,1,Diffusion,2.397160291671753
3202,0.2189076989889145,1,Diffusion,2.3212971687316895
3203,0.19953831285238266,1,Diffusion,2.357187271118164
3204,0.17969471216201782,1,Diffusion,2.385892152786255
3205,0.17232145369052887,1,Diffusion,2.3948211669921875
3206,0.1987292841076851,1,Diffusion,2.3352041244506836
3207,0.20490867644548416,1,Diffusion,2.34562611579895
3208,0.1756891906261444,1,Diffusion,2.3802714347839355
3209,0.2275969684123993,1,Diffusion,2.368637800216675
3210,0.17914050817489624,1,Diffusion,2.372810125350952
3211,0.20021367073059082,1,Diffusion,2.3385658264160156
3212,0.2585023120045662,1,Diffusion,2.2999954223632812
3213,0.2030741274356842,1,Diffusion,2.334845781326294
3214,0.21691644191741943,1,Diffusion,2.3451173305511475
3215,0.20024535804986954,1,Diffusion,2.3604283332824707
3216,0.17783740162849426,1,Diffusion,2.3620171546936035
3217,0.17067691683769226,1,Diffusion,2.377298355102539
3218,0.19081564992666245,1,Diffusion,2.3612873554229736
3219,0.19330283254384995,1,Diffusion,2.366788387298584
3220,0.20339896529912949,1,Diffusion,2.3822150230407715
3221,0.17857887595891953,1,Diffusion,2.349871873855591
3222,0.2173883020877838,1,Diffusion,2.335601806640625
3223,0.19335269182920456,1,Diffusion,2.402728319168091
3224,0.19313643127679825,1,Diffusion,2.365725517272949
3225,0.18387123942375183,1,Diffusion,2.360210657119751
3226,0.2320120930671692,1,Diffusion,2.328179359436035
3227,0.2168976590037346,1,Diffusion,2.397940158843994
3228,0.18328417837619781,1,Diffusion,2.3937673568725586
3229,0.18305914849042892,1,Diffusion,2.3771915435791016
3230,0.15618453919887543,1,Diffusion,2.4218616485595703
3231,0.1918681189417839,1,Diffusion,2.3656461238861084
3232,0.18215011060237885,1,Diffusion,2.3782289028167725
3233,0.19185200333595276,1,Diffusion,2.3929996490478516
3234,0.19081484526395798,1,Diffusion,2.3961801528930664
3235,0.19011899083852768,1,Diffusion,2.38661789894104
3236,0.19263888895511627,1,Diffusion,2.3645880222320557
3237,0.18196608126163483,1,Diffusion,2.3878121376037598
3238,0.19277558475732803,1,Diffusion,2.3777103424072266
3239,0.2270043045282364,1,Diffusion,2.3325536251068115
3240,0.16975483298301697,1,Diffusion,2.397416353225708
3241,0.19386692345142365,1,Diffusion,2.3617658615112305
3242,0.19454281777143478,1,Diffusion,2.3488142490386963
3243,0.16859613358974457,1,Diffusion,2.3864126205444336
3244,0.19391927123069763,1,Diffusion,2.3275277614593506
3245,0.1882612705230713,1,Diffusion,2.4304442405700684
3246,0.19516494870185852,1,Diffusion,2.3601958751678467
3247,0.224329374730587,1,Diffusion,2.3409006595611572
3248,0.21146255731582642,1,Diffusion,2.3601059913635254
3249,0.1719099059700966,1,Diffusion,2.3798975944519043
3250,0.20428668707609177,1,Diffusion,2.3507111072540283
3251,0.180646613240242,1,Diffusion,2.4348676204681396
3252,0.20563549548387527,1,Diffusion,2.3710923194885254
3253,0.1632472351193428,1,Diffusion,2.4006552696228027
3254,0.16335175186395645,1,Diffusion,2.4185597896575928
3255,0.17053233087062836,1,Diffusion,2.4104957580566406
3256,0.23235242813825607,1,Diffusion,2.373735189437866
3257,0.17751435935497284,1,Diffusion,2.431596279144287
3258,0.22896967083215714,1,Diffusion,2.325471878051758
3259,0.1984419822692871,1,Diffusion,2.3594601154327393
3260,0.20115243643522263,1,Diffusion,2.3464460372924805
3261,0.2078327015042305,1,Diffusion,2.3671321868896484
3262,0.1985088735818863,1,Diffusion,2.35145902633667
3263,0.1807493194937706,1,Diffusion,2.3834550380706787
3264,0.18330038338899612,1,Diffusion,2.386733293533325
3265,0.22368771582841873,1,Diffusion,2.3317112922668457
3266,0.2260836437344551,1,Diffusion,2.374323844909668
3267,0.21123909205198288,1,Diffusion,2.3603742122650146
3268,0.19932090491056442,1,Diffusion,2.380206346511841
3269,0.19064811617136002,1,Diffusion,2.3549883365631104
3270,0.16832846403121948,1,Diffusion,2.391723394393921
3271,0.19560035318136215,1,Diffusion,2.3438706398010254
3272,0.19331245869398117,1,Diffusion,2.3733248710632324
3273,0.19054563343524933,1,Diffusion,2.403275728225708
3274,0.23596203327178955,1,Diffusion,2.322669744491577
3275,0.1829850748181343,1,Diffusion,2.3910632133483887
3276,0.1826496496796608,1,Diffusion,2.376952886581421
3277,0.18066300451755524,1,Diffusion,2.37412166595459
3278,0.2417406141757965,1,Diffusion,2.32007098197937
3279,0.1740001067519188,1,Diffusion,2.396138906478882
3280,0.18532869964838028,1,Diffusion,2.3916845321655273
3281,0.20448877662420273,1,Diffusion,2.3405568599700928
3282,0.21241885423660278,1,Diffusion,2.3402700424194336
3283,0.22310984879732132,1,Diffusion,2.3347887992858887
3284,0.2604003995656967,1,Diffusion,2.3030929565429688
3285,0.19994007796049118,1,Diffusion,2.3685476779937744
3286,0.25672075152397156,1,Diffusion,2.3936331272125244
3287,0.20990170538425446,1,Diffusion,2.3664448261260986
3288,0.20098675787448883,1,Diffusion,2.342791795730591
3289,0.18143382668495178,1,Diffusion,2.4313805103302
3290,0.2304677963256836,1,Diffusion,2.5278050899505615
3291,0.2272871807217598,1,Diffusion,2.361989974975586
